Test unit,R4
Reference,Mazzon (2010)
17.04,77.8,1.325
16.97,77.5,1.32
16.93,77.7,1.316
16.88,77.7,1.313
16.83,77.4,1.309
16.78,77.2,1.305
16.71,77,1.3
16.64,76.8,1.294
16.57,76.6,1.288
16.48,76.3,1.282
16.39,76,1.275
16.31,76,1.268
16.23,75.9,1.262
16.14,75.6,1.255
16.03,75.2,1.247
15.93,75,1.238
15.82,74.9,1.231
15.73,74.9,1.223
15.62,74.6,1.215
15.5,74.1,1.205
15.37,73.8,1.195
15.24,73.7,1.185
15.13,73.5,1.177
15,73.3,1.167
14.86,73,1.156
14.72,72.6,1.144
14.57,72.3,1.133
14.42,72.1,1.121
14.28,71.9,1.11
14.13,71.7,1.099
13.97,71.2,1.086
13.8,70.8,1.073
13.64,70.6,1.061
13.48,70.5,1.048
13.32,70.1,1.036
13.14,69.5,1.022
12.95,69,1.007
12.78,68.9,0.994
12.61,68.6,0.981
12.43,68.1,0.967
12.23,67.6,0.951
12.04,67.1,0.936
11.84,66.7,0.921
11.64,66.2,0.905
11.45,65.7,0.89
11.24,65.1,0.874
11.04,64.6,0.858
10.83,64,0.843
10.63,63.3,0.827
10.41,62.5,0.81
10.19,61.7,0.792
9.97,61,0.775
9.76,60.3,0.759
9.54,59.4,0.742
9.32,58.3,0.725
9.1,57,0.708
8.86,55.8,0.689
8.62,54.7,0.671
8.4,53.5,0.653
8.17,52.1,0.635
7.93,50.3,0.617
7.7,48.6,0.598
7.46,46.9,0.58
7.24,45.1,0.563
7,43,0.544
6.76,40.8,0.525
6.51,38.6,0.506
6.26,36.4,0.487
6.01,34.1,0.467
5.76,31.7,0.448
5.51,29.2,0.428
5.26,26.7,0.409
5.01,24.3,0.39
4.75,21.8,0.37
4.49,19.4,0.349
4.23,16.9,0.329
3.97,14.5,0.309
3.72,12.4,0.289
3.48,10.4,0.27
3.22,8.1,0.25
2.95,5.8,0.229
2.67,3.8,0.208
2.41,2.1,0.188
2.18,0.8,0.17
2.01,0,0.156
1.89,-0.5,0.147
1.82,-0.8,0.141
1.71,-2,0.133
1.54,-3.6,0.12
1.33,-5.3,0.103
1.1,-6.6,0.086
0.87,-8.4,0.068
0.59,-10.3,0.046
0.3,-12.3,0.023
-0.01,-14.4,-0.001
-0.33,-16.4,-0.026
-0.65,-18.6,-0.051
-0.98,-20.8,-0.076
-1.32,-23.2,-0.102
-1.65,-25.6,-0.128
-1.99,-28.1,-0.155
-2.33,-30.6,-0.181
-2.68,-33.2,-0.208
-3.04,-35.7,-0.236
-3.38,-38,-0.263
-3.68,-39.6,-0.286
-3.92,-40.4,-0.305
-4.13,-41.6,-0.321
-4.37,-43.4,-0.34
-4.65,-45.3,-0.361
-4.94,-47,-0.384
-5.21,-48.3,-0.405
-5.45,-49.3,-0.424
-5.68,-50.4,-0.442
-5.92,-51.8,-0.46
-6.17,-53.1,-0.48
-6.43,-54.5,-0.5
-6.69,-55.6,-0.52
-6.92,-56.5,-0.538
-7.14,-57.5,-0.555
-7.38,-58.7,-0.574
-7.62,-60,-0.593
-7.88,-60.9,-0.613
-8.12,-61.6,-0.631
-8.35,-62.4,-0.649
-8.57,-63.3,-0.667
-8.81,-64.1,-0.685
-9.04,-64.9,-0.703
-9.27,-65.6,-0.721
-9.49,-66.1,-0.738
-9.7,-66.7,-0.754
-9.91,-67.3,-0.77
-10.12,-68,-0.787
-10.34,-68.5,-0.804
-10.56,-69,-0.821
-10.76,-69.4,-0.837
-10.95,-69.9,-0.852
-11.14,-70.4,-0.866
-11.34,-70.9,-0.882
-11.56,-71.3,-0.899
-11.75,-71.5,-0.914
-11.93,-71.9,-0.928
-12.12,-72.5,-0.943
-12.32,-73,-0.958
-12.5,-73.3,-0.972
-12.68,-73.6,-0.986
-12.85,-73.8,-0.999
-13.01,-74.1,-1.012
-13.18,-74.5,-1.025
-13.35,-74.8,-1.038
-13.52,-75.1,-1.051
-13.68,-75.3,-1.064
-13.83,-75.4,-1.075
-13.97,-75.8,-1.087
-14.11,-76,-1.098
-14.27,-76.3,-1.11
-14.42,-76.4,-1.121
-14.56,-76.5,-1.132
-14.7,-76.7,-1.143
-14.84,-76.9,-1.154
-14.97,-77.1,-1.164
-15.09,-77.2,-1.173
-15.2,-77.3,-1.182
-15.32,-77.5,-1.191
-15.44,-77.6,-1.201
-15.56,-77.8,-1.21
-15.66,-77.8,-1.218
-15.75,-77.9,-1.225
-15.85,-78,-1.233
-15.95,-78.2,-1.241
-16.04,-78.2,-1.247
-16.12,-78.3,-1.254
-16.2,-78.4,-1.26
-16.28,-78.4,-1.266
-16.37,-78.5,-1.273
-16.46,-78.6,-1.28
-16.53,-78.7,-1.285
-16.59,-78.7,-1.29
-16.63,-78.7,-1.293
-16.69,-78.7,-1.297
-16.74,-78.8,-1.302
-16.79,-78.8,-1.306
-16.83,-78.8,-1.309
-16.87,-78.8,-1.312
-16.9,-78.8,-1.314
-16.94,-78.9,-1.317
-16.97,-78.9,-1.319
-16.97,-78.8,-1.32
-16.99,-78.7,-1.321
-17.01,-78.7,-1.322
-17.03,-78.8,-1.324
-17.05,-78.7,-1.326
-17.06,-78.5,-1.327
-17.06,-77.9,-1.326
-17.06,-77.2,-1.327
-17.05,-76.7,-1.326
-17.04,-76.4,-1.325
-17.03,-76,-1.324
-17,-75.7,-1.322
-16.95,-75.6,-1.318
-16.91,-75.8,-1.315
-16.89,-75.8,-1.313
-16.86,-75.6,-1.311
-16.8,-75.3,-1.306
-16.74,-74.9,-1.301
-16.69,-74.7,-1.298
-16.65,-74.7,-1.295
-16.61,-74.5,-1.291
-16.55,-74.2,-1.287
-16.48,-73.7,-1.281
-16.39,-73.4,-1.275
-16.31,-73.1,-1.268
-16.23,-72.9,-1.262
-16.16,-72.6,-1.256
-16.07,-72.3,-1.25
-15.98,-71.9,-1.242
-15.88,-71.5,-1.235
-15.78,-71.1,-1.227
-15.67,-70.8,-1.219
-15.57,-70.5,-1.211
-15.45,-70,-1.201
-15.33,-69.4,-1.192
-15.22,-68.9,-1.183
-15.1,-68.6,-1.174
-14.99,-68.4,-1.165
-14.87,-67.9,-1.156
-14.73,-67.3,-1.146
-14.59,-66.7,-1.134
-14.44,-66.2,-1.123
-14.3,-65.7,-1.112
-14.16,-65.4,-1.101
-14.02,-64.9,-1.09
-13.87,-64.2,-1.079
-13.7,-63.5,-1.066
-13.54,-63,-1.053
-13.38,-62.6,-1.04
-13.21,-62.1,-1.027
-13.04,-61.4,-1.014
-12.87,-60.8,-1.001
-12.69,-60.1,-0.987
-12.51,-59.6,-0.973
-12.34,-59.1,-0.959
-12.16,-58.4,-0.946
-11.98,-57.8,-0.931
-11.78,-57.1,-0.916
-11.59,-56.3,-0.901
-11.39,-55.7,-0.886
-11.19,-55.1,-0.87
-11,-54.5,-0.855
-10.8,-53.6,-0.839
-10.58,-52.8,-0.823
-10.37,-52.1,-0.806
-10.15,-51.2,-0.789
-9.92,-50.4,-0.771
-9.71,-49.6,-0.755
-9.51,-48.7,-0.739
-9.28,-47.6,-0.722
-9.05,-46.5,-0.704
-8.81,-45.6,-0.685
-8.59,-44.6,-0.668
-8.37,-43.5,-0.651
-8.14,-42.2,-0.633
-7.89,-40.8,-0.613
-7.64,-39.4,-0.594
-7.4,-38.2,-0.575
-7.17,-36.9,-0.557
-6.94,-35.5,-0.539
-6.69,-34,-0.52
-6.44,-32.4,-0.501
-6.18,-30.6,-0.481
-5.93,-28.9,-0.461
-5.69,-27.2,-0.442
-5.45,-25.4,-0.424
-5.21,-23.4,-0.405
-4.96,-21.4,-0.386
-4.7,-19.3,-0.366
-4.45,-17.1,-0.346
-4.19,-14.9,-0.325
-3.93,-12.8,-0.306
-3.68,-10.7,-0.286
-3.43,-8.5,-0.266
-3.17,-6.3,-0.247
-2.92,-4.2,-0.227
-2.69,-2.4,-0.209
-2.48,-1,-0.193
-2.34,-0.4,-0.182
-2.23,0.1,-0.173
-2.14,0.9,-0.167
-2.03,2.3,-0.158
-1.84,4.3,-0.143
-1.62,6.4,-0.126
-1.35,8.6,-0.105
-1.06,11,-0.082
-0.74,13.6,-0.057
-0.41,16.1,-0.032
-0.08,18.7,-0.006
0.25,21.3,0.02
0.59,23.9,0.046
0.94,26.7,0.073
1.29,29.5,0.1
1.65,32.4,0.128
2.01,35.4,0.157
2.37,38.2,0.185
2.68,40,0.208
2.91,41.5,0.227
3.13,43.3,0.243
3.38,45.4,0.263
3.65,47.8,0.283
3.93,50,0.305
4.2,52,0.327
4.46,53.7,0.347
4.71,55.4,0.366
4.96,57.2,0.385
5.21,58.9,0.405
5.47,60.7,0.425
5.72,62.3,0.445
5.97,63.7,0.465
6.22,65.1,0.484
6.47,66.3,0.503
6.71,67.4,0.522
6.95,68.7,0.541
7.2,69.8,0.56
7.43,70.7,0.578
7.67,71.7,0.597
7.91,72.5,0.615
8.15,73.3,0.633
8.38,73.9,0.652
8.62,74.6,0.67
8.85,75.1,0.688
9.08,75.5,0.706
9.3,75.9,0.723
9.53,76.4,0.741
9.75,76.8,0.758
9.98,77.2,0.776
10.2,77.5,0.793
10.42,77.6,0.81
10.63,77.8,0.826
10.82,78,0.842
11.04,78.4,0.858
11.24,78.6,0.874
11.44,78.7,0.89
11.64,78.8,0.905
11.83,79,0.92
12.03,79.1,0.935
12.22,79.2,0.95
12.41,79.4,0.965
12.6,79.4,0.979
12.77,79.6,0.993
12.95,79.7,1.007
13.13,79.8,1.021
13.31,80,1.035
13.48,80,1.049
13.65,80.2,1.061
13.81,80.2,1.074
13.96,80.4,1.086
14.13,80.4,1.098
14.28,80.5,1.11
14.42,80.6,1.121
14.56,80.7,1.132
14.71,80.8,1.144
14.85,80.9,1.155
14.99,80.9,1.165
15.11,81,1.175
15.23,81,1.184
15.36,81.1,1.194
15.48,81.2,1.204
15.6,81.3,1.213
15.71,81.3,1.222
15.83,81.3,1.231
15.93,81.4,1.239
16.03,81.4,1.246
16.12,81.4,1.254
16.21,81.5,1.261
16.3,81.5,1.268
16.39,81.5,1.275
16.47,81.4,1.281
16.55,81.4,1.287
16.63,81.4,1.293
16.7,81.3,1.298
16.76,81.2,1.303
16.82,81.1,1.308
16.87,81.2,1.312
16.93,81.1,1.316
16.97,81,1.32
17.02,81,1.324
17.07,81,1.327
17.11,81,1.33
17.13,80.9,1.332
17.16,80.8,1.335
17.18,80.6,1.336
17.2,80.6,1.337
17.21,80.5,1.339
17.23,80.5,1.34
17.24,80.3,1.34
17.24,80,1.34
17.24,79.6,1.341
17.24,79.3,1.341
17.24,78.8,1.34
17.23,78.5,1.34
17.23,78,1.34
17.23,77.3,1.339
17.16,76.7,1.334
17.1,77.3,1.329
17.07,78.1,1.328
17.06,78.1,1.327
17.01,77.3,1.323
16.94,76.9,1.317
16.89,77,1.313
16.84,77.1,1.31
16.79,76.8,1.306
16.72,76.4,1.3
16.64,76.1,1.294
16.58,76.2,1.289
16.51,76.1,1.284
16.43,75.6,1.277
16.33,75.3,1.27
16.25,75.3,1.263
16.17,75.2,1.257
16.08,74.8,1.25
15.97,74.5,1.242
15.86,74.3,1.233
15.75,74.2,1.225
15.63,73.9,1.216
15.51,73.6,1.206
15.39,73.2,1.197
15.27,73.1,1.187
15.15,72.9,1.178
15.02,72.6,1.168
14.88,72.2,1.157
14.75,72,1.147
14.61,71.7,1.136
14.46,71.4,1.125
14.31,71.1,1.113
14.16,70.8,1.101
14.02,70.5,1.09
13.86,70.1,1.078
13.69,69.7,1.064
13.52,69.5,1.051
13.35,69.1,1.038
13.18,68.6,1.025
13,68.2,1.011
12.83,67.9,0.997
12.65,67.5,0.984
12.46,66.9,0.969
12.28,66.5,0.955
12.09,66,0.94
11.9,65.5,0.926
11.71,64.8,0.91
11.5,64.2,0.894
11.3,63.6,0.879
11.1,63.1,0.863
10.91,62.4,0.848
10.69,61.5,0.831
10.47,60.7,0.814
10.25,59.9,0.797
10.03,59.2,0.78
9.82,58.3,0.764
9.6,57.1,0.746
9.37,55.8,0.729
9.14,54.7,0.711
8.92,53.5,0.694
8.7,52.2,0.676
8.47,50.8,0.659
8.24,49.1,0.641
8.01,47.4,0.623
7.78,45.8,0.605
7.55,44,0.587
7.32,42,0.57
7.08,39.9,0.55
6.83,37.8,0.531
6.58,35.6,0.511
6.33,33.4,0.492
6.07,31.1,0.472
5.82,28.8,0.453
5.57,26.4,0.433
5.32,24.1,0.413
5.06,21.8,0.394
4.81,19.5,0.374
4.56,17.3,0.354
4.3,15,0.334
4.04,12.8,0.314
3.79,10.9,0.295
3.54,8.9,0.275
3.28,6.8,0.255
3.02,4.9,0.235
2.75,3.2,0.214
2.49,1.7,0.193
2.27,0.6,0.176
2.1,-0.1,0.163
1.98,-0.6,0.154
1.9,-1,0.148
1.77,-2.3,0.138
1.58,-3.8,0.123
1.36,-5.4,0.106
1.14,-6.7,0.089
0.9,-8.4,0.07
0.62,-10.2,0.049
0.32,-12.2,0.025
0.01,-14.2,0.001
-0.31,-16.1,-0.024
-0.63,-18.2,-0.049
-0.96,-20.3,-0.075
-1.31,-22.6,-0.102
-1.65,-24.8,-0.129
-1.99,-27.2,-0.155
-2.35,-29.7,-0.183
-2.7,-32.1,-0.21
-3.06,-34.4,-0.238
-3.38,-36.1,-0.263
-3.63,-37.2,-0.282
-3.84,-38.3,-0.298
-4.06,-39.9,-0.316
-4.32,-41.9,-0.336
-4.61,-43.6,-0.358
-4.89,-45.1,-0.38
-5.15,-46.2,-0.401
-5.38,-47.3,-0.419
-5.61,-48.5,-0.436
-5.86,-49.8,-0.456
-6.12,-51.1,-0.476
-6.39,-52.4,-0.497
-6.64,-53.5,-0.516
-6.89,-54.5,-0.535
-7.11,-55.5,-0.553
-7.34,-56.6,-0.571
-7.59,-57.8,-0.59
-7.84,-58.9,-0.61
-8.08,-59.7,-0.629
-8.31,-60.5,-0.646
-8.53,-61.4,-0.663
-8.76,-62.2,-0.681
-8.99,-63.1,-0.699
-9.22,-63.9,-0.717
-9.42,-64.6,-0.733
-9.64,-65.2,-0.75
-9.86,-65.9,-0.767
-10.08,-66.5,-0.784
-10.29,-67,-0.8
-10.5,-67.6,-0.817
-10.71,-68.2,-0.833
-10.92,-68.7,-0.849
-11.12,-69.1,-0.865
-11.32,-69.5,-0.88
-11.52,-70,-0.896
-11.71,-70.4,-0.911
-11.91,-70.8,-0.926
-12.09,-71.2,-0.94
-12.27,-71.6,-0.954
-12.45,-72,-0.968
-12.63,-72.4,-0.982
-12.79,-72.6,-0.994
-12.96,-72.9,-1.008
-13.14,-73.3,-1.022
-13.32,-73.7,-1.035
-13.48,-73.9,-1.049
-13.64,-74.1,-1.061
-13.8,-74.4,-1.073
-13.95,-74.7,-1.085
-14.1,-74.9,-1.097
-14.25,-75.1,-1.108
-14.39,-75.4,-1.119
-14.53,-75.7,-1.13
-14.67,-75.7,-1.141
-14.8,-75.9,-1.151
-14.92,-76.1,-1.16
-15.05,-76.3,-1.17
-15.16,-76.5,-1.179
-15.28,-76.6,-1.188
-15.41,-76.7,-1.198
-15.52,-76.8,-1.207
-15.63,-77,-1.216
-15.74,-77.1,-1.224
-15.83,-77.1,-1.231
-15.93,-77.3,-1.238
-16.02,-77.3,-1.246
-16.11,-77.4,-1.253
-16.2,-77.5,-1.259
-16.27,-77.6,-1.265
-16.35,-77.6,-1.271
-16.43,-77.7,-1.277
-16.5,-77.8,-1.283
-16.56,-77.8,-1.288
-16.61,-77.8,-1.292
-16.65,-77.9,-1.295
-16.71,-77.9,-1.3
-16.77,-77.9,-1.304
-16.82,-78,-1.308
-16.86,-78,-1.311
-16.9,-78,-1.314
-16.93,-78,-1.317
-16.96,-78,-1.319
-16.98,-78,-1.32
-17.01,-78,-1.322
-17.02,-77.9,-1.324
-17.03,-77.7,-1.324
-17.03,-77.6,-1.324
-17.03,-77.6,-1.324
-17.04,-77.8,-1.325
-17.05,-77.5,-1.326
-17.03,-76.3,-1.324
-17.02,-75.5,-1.324
-17.02,-75.1,-1.324
-17,-74.7,-1.322
-16.96,-74.4,-1.319
-16.91,-74.6,-1.315
-16.89,-74.8,-1.313
-16.87,-74.7,-1.312
-16.82,-74.2,-1.308
-16.76,-73.8,-1.304
-16.71,-73.7,-1.299
-16.67,-73.7,-1.296
-16.62,-73.4,-1.292
-16.55,-72.9,-1.287
-16.48,-72.6,-1.281
-16.41,-72.4,-1.276
-16.32,-72.1,-1.269
-16.23,-71.7,-1.262
-16.16,-71.4,-1.256
-16.08,-71.1,-1.25
-15.99,-70.7,-1.244
-15.9,-70.2,-1.236
-15.8,-69.9,-1.229
-15.7,-69.6,-1.221
-15.61,-69.2,-1.214
-15.49,-68.6,-1.205
-15.37,-68.1,-1.195
-15.25,-67.8,-1.186
-15.14,-67.4,-1.177
-15.02,-66.9,-1.168
-14.89,-66.4,-1.158
-14.75,-65.9,-1.147
-14.61,-65.5,-1.136
-14.47,-65.1,-1.125
-14.34,-64.5,-1.115
-14.2,-63.9,-1.104
-14.05,-63.3,-1.092
-13.9,-63,-1.081
-13.76,-62.6,-1.07
-13.6,-61.9,-1.057
-13.43,-61.3,-1.044
-13.26,-60.8,-1.031
-13.09,-60.3,-1.018
-12.92,-59.7,-1.004
-12.74,-59.1,-0.991
-12.56,-58.6,-0.977
-12.39,-58.1,-0.963
-12.21,-57.5,-0.949
-12.02,-56.7,-0.935
-11.81,-56,-0.919
-11.61,-55.4,-0.903
-11.43,-54.8,-0.889
-11.25,-54,-0.875
-11.05,-53.2,-0.859
-10.84,-52.4,-0.843
-10.63,-51.6,-0.827
-10.43,-50.9,-0.811
-10.22,-50,-0.795
-10,-49,-0.778
-9.78,-48,-0.761
-9.56,-47.1,-0.743
-9.34,-46.2,-0.726
-9.11,-45.1,-0.708
-8.88,-44,-0.69
-8.64,-43,-0.672
-8.42,-42,-0.654
-8.17,-40.9,-0.635
-7.93,-39.5,-0.617
-7.7,-38.3,-0.599
-7.47,-37.1,-0.581
-7.24,-35.8,-0.563
-7,-34.3,-0.544
-6.76,-32.8,-0.525
-6.51,-31.3,-0.506
-6.27,-29.7,-0.487
-6.02,-28,-0.468
-5.77,-26.1,-0.449
-5.51,-24.1,-0.429
-5.26,-22.2,-0.409
-5.01,-20.4,-0.39
-4.76,-18.4,-0.37
-4.51,-16.3,-0.351
-4.24,-14.2,-0.33
-3.97,-12.1,-0.309
-3.72,-10.1,-0.289
-3.48,-8.1,-0.27
-3.23,-6,-0.251
-2.98,-4.1,-0.232
-2.75,-2.3,-0.214
-2.55,-1,-0.198
-2.41,-0.4,-0.187
-2.3,0.1,-0.179
-2.2,0.9,-0.171
-2.07,2.3,-0.161
-1.88,4.2,-0.147
-1.65,6.2,-0.128
-1.38,8.3,-0.108
-1.09,10.6,-0.084
-0.76,13,-0.059
-0.41,15.5,-0.032
-0.07,18,-0.006
0.26,20.4,0.02
0.59,23,0.046
0.94,25.6,0.073
1.3,28.2,0.101
1.66,30.9,0.129
2.03,33.7,0.157
2.39,36.5,0.186
2.76,39.4,0.215
3.13,42.3,0.244
3.51,45.2,0.273
3.86,47.5,0.3
4.17,49.2,0.324
4.44,50.8,0.345
4.71,52.8,0.366
5.02,55.1,0.39
5.33,57.2,0.414
5.63,59.2,0.438
5.93,60.9,0.461
6.2,62.4,0.483
6.48,63.8,0.504
6.75,65.4,0.525
7.04,66.9,0.547
7.33,68.3,0.57
7.61,69.6,0.592
7.9,70.7,0.614
8.17,71.7,0.635
8.44,72.7,0.657
8.72,73.6,0.678
9,74.4,0.7
9.27,75.1,0.721
9.55,75.7,0.742
9.82,76.2,0.764
10.08,76.7,0.784
10.33,77.2,0.804
10.59,77.6,0.823
10.85,78,0.843
11.11,78.3,0.864
11.36,78.5,0.883
11.6,78.6,0.902
11.84,79,0.921
12.09,79.4,0.94
12.35,79.7,0.96
12.59,79.6,0.979
12.81,79.6,0.996
13.03,79.8,1.013
13.27,80.1,1.032
13.5,80.4,1.05
13.74,80.4,1.068
13.96,80.3,1.085
14.16,80.3,1.101
14.37,80.6,1.117
14.57,80.7,1.133
14.78,80.8,1.149
14.98,80.8,1.165
15.18,80.9,1.18
15.37,80.9,1.195
15.56,81,1.21
15.75,81,1.225
15.94,81.1,1.239
16.12,81.1,1.253
16.29,81.2,1.266
16.46,81.3,1.28
16.63,81.4,1.293
16.8,81.5,1.307
16.97,81.5,1.319
17.11,81.6,1.331
17.25,81.7,1.341
17.4,81.8,1.353
17.55,81.8,1.365
17.69,81.8,1.375
17.81,81.9,1.385
17.94,81.9,1.395
18.07,82,1.405
18.2,82.1,1.415
18.32,82.1,1.424
18.42,82.1,1.432
18.52,82.2,1.44
18.62,82.2,1.448
18.74,82.2,1.457
18.83,82.2,1.464
18.92,82,1.471
19,82,1.477
19.07,82.2,1.483
19.15,82.3,1.489
19.23,82,1.495
19.28,81.7,1.499
19.34,81.8,1.504
19.41,82,1.509
19.47,81.9,1.514
19.51,81.5,1.517
19.55,81.4,1.52
19.58,81.4,1.523
19.61,81.4,1.525
19.64,81.4,1.528
19.67,81.2,1.529
19.69,81.3,1.531
19.71,81.2,1.533
19.73,81,1.534
19.73,80.7,1.534
19.73,80.2,1.534
19.72,79.7,1.534
19.72,79.5,1.533
19.72,79.2,1.533
19.72,78.6,1.533
19.71,77.6,1.532
19.62,77.1,1.526
19.55,77.7,1.521
19.54,78.6,1.519
19.53,78.7,1.519
19.48,77.7,1.515
19.4,77.2,1.509
19.34,77.4,1.504
19.29,77.5,1.5
19.23,77.1,1.495
19.16,76.8,1.49
19.08,76.7,1.483
19,76.5,1.477
18.91,76.2,1.47
18.81,75.9,1.462
18.71,75.8,1.455
18.62,75.7,1.448
18.52,75.4,1.44
18.4,75,1.431
18.29,74.8,1.422
18.17,74.7,1.413
18.06,74.5,1.404
17.93,74.1,1.394
17.79,73.7,1.384
17.65,73.5,1.373
17.52,73.4,1.362
17.39,73.2,1.352
17.24,72.8,1.341
17.08,72.4,1.328
16.91,72.2,1.315
16.76,72,1.303
16.59,71.7,1.29
16.43,71.4,1.278
16.25,70.9,1.264
16.07,70.5,1.249
15.88,70.3,1.235
15.71,70.1,1.221
15.53,69.8,1.208
15.34,69.2,1.193
15.14,68.6,1.177
14.93,68.3,1.161
14.73,68,1.145
14.53,67.6,1.13
14.33,67.1,1.114
14.11,66.6,1.097
13.89,66.1,1.08
13.67,65.5,1.063
13.44,65,1.045
13.22,64.6,1.028
13,64,1.011
12.77,63.3,0.993
12.53,62.6,0.974
12.28,61.9,0.955
12.04,61.3,0.937
11.81,60.6,0.918
11.56,59.7,0.899
11.3,58.7,0.879
11.05,57.9,0.859
10.8,57,0.84
10.56,56,0.821
10.3,54.7,0.801
10.02,53.2,0.779
9.75,51.9,0.758
9.48,50.6,0.737
9.23,49.2,0.718
8.97,47.5,0.698
8.7,45.6,0.677
8.42,43.6,0.655
8.14,41.8,0.633
7.86,39.8,0.612
7.59,37.8,0.59
7.31,35.5,0.568
7.02,33.1,0.546
6.74,30.8,0.524
6.45,28.5,0.502
6.17,26,0.479
5.88,23.6,0.457
5.58,21.2,0.434
5.29,18.9,0.411
4.99,16.6,0.388
4.7,14.3,0.366
4.41,12.1,0.343
4.11,10,0.32
3.81,7.8,0.296
3.51,5.8,0.273
3.21,3.9,0.25
2.92,2.3,0.227
2.65,1,0.206
2.45,0.2,0.19
2.3,-0.4,0.179
2.2,-0.8,0.171
2.09,-1.6,0.162
1.92,-3.2,0.149
1.7,-4.7,0.132
1.45,-6.1,0.113
1.22,-7.5,0.095
0.95,-9.3,0.074
0.65,-11.1,0.051
0.34,-13.1,0.027
0.02,-15,0.001
-0.31,-17,-0.024
-0.65,-19.1,-0.051
-0.99,-21.3,-0.077
-1.33,-23.5,-0.103
-1.66,-25.8,-0.129
-2.01,-28.2,-0.156
-2.36,-30.7,-0.184
-2.72,-33.2,-0.212
-3.08,-35.6,-0.239
-3.43,-38,-0.267
-3.81,-40.3,-0.297
-4.2,-42.7,-0.326
-4.58,-44.9,-0.356
-4.97,-47,-0.386
-5.35,-49.1,-0.416
-5.74,-51,-0.446
-6.11,-52.7,-0.475
-6.43,-53.5,-0.5
-6.68,-54.1,-0.519
-6.91,-55.3,-0.538
-7.18,-56.8,-0.558
-7.49,-58.3,-0.582
-7.79,-59.6,-0.606
-8.08,-60.5,-0.629
-8.34,-61.3,-0.649
-8.59,-62.2,-0.668
-8.86,-63.2,-0.689
-9.15,-64.2,-0.711
-9.42,-65.1,-0.733
-9.69,-65.8,-0.753
-9.95,-66.4,-0.774
-10.21,-67.1,-0.794
-10.46,-67.6,-0.813
-10.71,-68.3,-0.833
-10.97,-68.9,-0.853
-11.22,-69.4,-0.873
-11.48,-69.9,-0.892
-11.72,-70.2,-0.911
-11.95,-70.6,-0.929
-12.18,-71.1,-0.947
-12.42,-71.6,-0.966
-12.65,-72,-0.984
-12.88,-72.2,-1.001
-13.1,-72.4,-1.019
-13.32,-72.8,-1.036
-13.55,-73.2,-1.054
-13.78,-73.6,-1.072
-13.99,-73.7,-1.088
-14.2,-74,-1.104
-14.4,-74.3,-1.12
-14.61,-74.6,-1.136
-14.81,-74.9,-1.152
-15.01,-75.1,-1.167
-15.19,-75.2,-1.181
-15.38,-75.5,-1.196
-15.57,-75.7,-1.211
-15.76,-75.9,-1.225
-15.93,-75.9,-1.239
-16.08,-76.1,-1.25
-16.26,-76.4,-1.264
-16.44,-76.6,-1.279
-16.62,-76.7,-1.292
-16.77,-76.6,-1.304
-16.91,-76.6,-1.315
-17.05,-76.9,-1.326
-17.21,-77.2,-1.338
-17.36,-77.3,-1.35
-17.5,-77.2,-1.361
-17.62,-77.2,-1.37
-17.74,-77.4,-1.38
-17.87,-77.7,-1.39
-18.01,-77.8,-1.4
-18.12,-77.7,-1.409
-18.23,-77.8,-1.417
-18.31,-77.8,-1.424
-18.41,-77.9,-1.431
-18.52,-78,-1.44
-18.63,-78.1,-1.448
-18.72,-78.1,-1.456
-18.8,-78.1,-1.462
-18.88,-78.2,-1.468
-18.96,-78.2,-1.474
-19.03,-78.3,-1.48
-19.09,-78.3,-1.485
-19.15,-78.3,-1.489
-19.21,-78.3,-1.493
-19.26,-78.4,-1.498
-19.32,-78.4,-1.502
-19.35,-78.4,-1.505
-19.39,-78.4,-1.507
-19.41,-78.4,-1.509
-19.42,-78.4,-1.51
-19.46,-78.4,-1.513
-19.49,-78.3,-1.515
-19.51,-78.3,-1.517
-19.52,-78.2,-1.518
-19.52,-78.1,-1.518
-19.53,-78,-1.518
-19.53,-78.1,-1.519
-19.53,-77.9,-1.519
-19.53,-76.8,-1.519
-19.53,-75.7,-1.518
-19.5,-75,-1.517
-19.44,-74.6,-1.512
-19.38,-74.9,-1.507
-19.36,-75.4,-1.506
-19.34,-75.2,-1.504
-19.28,-74.7,-1.499
-19.21,-74.2,-1.494
-19.15,-74,-1.489
-19.1,-73.9,-1.485
-19.05,-73.7,-1.481
-18.98,-73.3,-1.476
-18.91,-72.9,-1.47
-18.83,-72.7,-1.464
-18.74,-72.4,-1.457
-18.65,-72,-1.45
-18.56,-71.6,-1.443
-18.46,-71.2,-1.435
-18.35,-70.8,-1.427
-18.24,-70.4,-1.419
-18.14,-70.2,-1.41
-18.03,-69.8,-1.402
-17.91,-69.3,-1.393
-17.76,-68.7,-1.381
-17.63,-68.3,-1.371
-17.51,-67.9,-1.362
-17.39,-67.7,-1.352
-17.26,-67.2,-1.342
-17.11,-66.5,-1.33
-16.95,-66,-1.318
-16.8,-65.7,-1.306
-16.65,-65.3,-1.295
-16.5,-64.7,-1.283
-16.33,-64.1,-1.27
-16.16,-63.6,-1.256
-15.98,-63.1,-1.243
-15.8,-62.5,-1.229
-15.62,-62,-1.215
-15.44,-61.5,-1.201
-15.24,-61.1,-1.185
-15.04,-60.4,-1.17
-14.85,-59.8,-1.155
