Test unit,S2
Reference,Mazzon (2010)
top_displacement,horizontal_force,drift
[mm],[kN],[%]
-4.34,-251.1,-0.306
-4.34,-247.8,-0.306
-4.34,-243.4,-0.305
-4.29,-239.1,-0.302
-4.24,-236.8,-0.298
-4.24,-237,-0.298
-4.24,-237,-0.299
-4.24,-236,-0.298
-4.22,-234.5,-0.297
-4.19,-232.7,-0.295
-4.17,-231,-0.293
-4.15,-229.7,-0.292
-4.13,-228.8,-0.291
-4.12,-227.8,-0.29
-4.1,-226,-0.288
-4.07,-224.2,-0.287
-4.05,-222.4,-0.285
-4.02,-220.6,-0.283
-3.99,-218.5,-0.281
-3.96,-216.5,-0.279
-3.92,-214.6,-0.276
-3.89,-212.9,-0.274
-3.87,-211.1,-0.272
-3.85,-209.1,-0.271
-3.81,-206.8,-0.269
-3.78,-204.5,-0.266
-3.74,-202,-0.264
-3.7,-199.3,-0.261
-3.66,-196.7,-0.258
-3.62,-194.1,-0.255
-3.58,-191.4,-0.252
-3.54,-188.6,-0.25
-3.5,-185.7,-0.247
-3.46,-182.8,-0.244
-3.42,-179.3,-0.241
-3.37,-175.8,-0.237
-3.32,-172.6,-0.234
-3.27,-169.6,-0.23
-3.22,-166.4,-0.227
-3.18,-163.2,-0.224
-3.14,-159.9,-0.221
-3.1,-156.8,-0.218
-3.05,-153.5,-0.215
-3,-150.1,-0.211
-2.95,-146.5,-0.208
-2.9,-142.6,-0.204
-2.85,-139.1,-0.2
-2.8,-135.7,-0.197
-2.75,-132.2,-0.193
-2.69,-128.4,-0.189
-2.63,-124.5,-0.185
-2.57,-120.6,-0.181
-2.51,-116.9,-0.177
-2.45,-113.4,-0.172
-2.39,-110,-0.168
-2.34,-106.2,-0.165
-2.28,-101.6,-0.161
-2.22,-97.4,-0.157
-2.17,-93.6,-0.153
-2.11,-89.4,-0.149
-2.05,-85.1,-0.144
-1.98,-80.9,-0.14
-1.92,-77.1,-0.135
-1.86,-73.2,-0.131
-1.8,-68.8,-0.127
-1.73,-64.3,-0.122
-1.66,-59.8,-0.117
-1.6,-55.5,-0.113
-1.54,-51.5,-0.108
-1.47,-47.3,-0.104
-1.39,-42.9,-0.098
-1.32,-38.6,-0.093
-1.26,-34.1,-0.089
-1.2,-29.7,-0.084
-1.13,-25.4,-0.08
-1.07,-21.1,-0.075
-1.01,-16.8,-0.071
-0.94,-12.4,-0.066
-0.87,-7.9,-0.062
-0.81,-3.9,-0.057
-0.77,-1.6,-0.054
-0.75,-1.1,-0.053
-0.74,-0.6,-0.052
-0.72,0.2,-0.051
-0.7,2.5,-0.049
-0.64,7.4,-0.045
-0.55,13.6,-0.038
-0.43,20.3,-0.03
-0.29,29.4,-0.021
-0.12,39.9,-0.009
0.03,48.7,0.002
0.13,53,0.009
0.16,53.9,0.011
0.19,55.7,0.014
0.26,59.7,0.018
0.34,64.6,0.024
0.43,69.1,0.03
0.51,73,0.036
0.57,76.2,0.04
0.64,79.5,0.045
0.71,83.1,0.05
0.78,87.1,0.055
0.86,90.7,0.061
0.94,94.1,0.066
1.02,97.7,0.072
1.08,101,0.076
1.14,104.3,0.08
1.2,107.8,0.085
1.27,111.5,0.09
1.34,115,0.094
1.41,118,0.099
1.47,121.1,0.104
1.55,124.5,0.109
1.62,127.8,0.114
1.68,131.3,0.119
1.75,134.7,0.123
1.81,138,0.128
1.88,141.2,0.133
1.95,144.2,0.137
2.02,147.3,0.142
2.1,150.5,0.148
2.17,153.9,0.153
2.23,157.2,0.157
2.3,160,0.162
2.36,162.7,0.166
2.42,165.6,0.17
2.48,168.3,0.175
2.54,171.3,0.179
2.61,174.2,0.183
2.67,177.1,0.188
2.73,179.6,0.192
2.78,182,0.196
2.84,184.5,0.2
2.9,187.2,0.204
2.96,189.6,0.208
3.01,191.8,0.212
3.07,194.2,0.216
3.14,196.7,0.221
3.19,199.1,0.225
3.24,201,0.228
3.29,202.8,0.231
3.34,205,0.235
3.4,207.2,0.239
3.46,209.3,0.243
3.51,211,0.247
3.56,212.5,0.25
3.6,214,0.254
3.65,215.7,0.257
3.71,217.6,0.261
3.76,219.3,0.265
3.81,220.8,0.268
3.85,222,0.271
3.89,222.9,0.274
3.94,224,0.277
3.98,225.7,0.28
4.02,227.3,0.283
4.06,228.6,0.286
4.1,229.7,0.289
4.13,230.4,0.291
4.17,231,0.293
4.2,232,0.296
4.23,233.2,0.298
4.27,234.3,0.301
4.31,235,0.303
4.34,235.6,0.306
4.37,236.2,0.308
4.4,237,0.31
4.43,237.7,0.312
4.46,237.9,0.314
4.5,238.6,0.317
4.54,239.3,0.319
4.56,239.5,0.321
4.57,239.5,0.322
4.58,239.7,0.322
4.59,240.6,0.324
4.62,241.4,0.325
4.65,241.8,0.327
4.67,241.9,0.329
4.69,241.8,0.33
4.7,241.8,0.331
4.72,242.3,0.332
4.73,242.8,0.333
4.75,243,0.335
4.76,242.7,0.335
4.77,242.6,0.336
4.78,242.5,0.337
4.79,242.3,0.338
4.81,242.5,0.339
4.81,242.5,0.339
4.82,242.5,0.339
4.82,242.2,0.339
4.82,242,0.339
4.82,241.6,0.339
4.82,241.2,0.339
4.82,241.1,0.339
4.82,240.9,0.34
4.82,240.4,0.34
4.82,239.3,0.34
4.83,237.6,0.34
4.83,235.5,0.34
4.83,232.7,0.34
4.83,229.1,0.34
4.82,225.1,0.339
4.81,221.9,0.339
4.79,219.3,0.337
4.76,217.5,0.335
4.75,216.5,0.334
4.74,215.5,0.334
4.72,213.8,0.332
4.7,211.9,0.331
4.67,209.9,0.329
4.65,208.6,0.328
4.64,207.4,0.326
4.62,206.2,0.325
4.6,204.8,0.324
4.58,203.1,0.322
4.56,201.5,0.321
4.53,199.5,0.319
4.5,197.1,0.317
4.47,194.8,0.315
4.45,192.8,0.313
4.42,191.3,0.311
4.39,189.7,0.309
4.36,187.9,0.307
4.32,185.5,0.304
4.29,182.8,0.302
4.26,180.3,0.3
4.22,178,0.297
4.18,175.5,0.295
4.15,172.9,0.292
4.11,170,0.289
4.07,167.3,0.286
4.02,164.7,0.283
3.98,162.1,0.281
3.94,159.2,0.277
3.89,156.2,0.274
3.86,153.6,0.272
3.82,150.9,0.269
3.77,148.1,0.266
3.72,145,0.262
3.67,141.7,0.258
3.61,138.3,0.254
3.56,135,0.251
3.52,131.9,0.248
3.47,128.8,0.244
3.42,126,0.241
3.37,123,0.237
3.32,119.5,0.233
3.26,116.2,0.23
3.21,112.8,0.226
3.16,109.6,0.223
3.1,106,0.218
3.04,102.2,0.214
2.99,99,0.211
2.94,96,0.207
2.87,92.6,0.202
2.81,88.9,0.198
2.74,85.3,0.193
2.68,82,0.189
2.62,78.9,0.184
2.56,75.4,0.18
2.5,71.7,0.176
2.44,68,0.172
2.38,64.5,0.167
2.31,61,0.163
2.25,57.4,0.158
2.18,54,0.154
2.12,50.5,0.149
2.05,46.8,0.145
2,43.3,0.141
1.95,39.7,0.137
1.87,36,0.132
1.8,32.1,0.126
1.72,28.3,0.121
1.65,24.7,0.116
1.59,21.3,0.112
1.52,18,0.107
1.46,14.6,0.103
1.4,11.5,0.099
1.35,8.9,0.095
1.29,5.2,0.091
1.23,2.2,0.086
1.19,1,0.084
1.18,0.5,0.083
1.16,-0.2,0.082
1.15,-1.6,0.081
1.11,-5.3,0.078
1.05,-9.6,0.074
0.93,-17.2,0.065
0.79,-25.8,0.055
0.62,-36,0.044
0.44,-45.8,0.031
0.33,-51.7,0.023
0.28,-53.9,0.02
0.24,-55.5,0.017
0.2,-58.6,0.014
0.13,-63.3,0.009
0.05,-68.5,0.003
-0.04,-73.4,-0.003
-0.12,-77.8,-0.008
-0.18,-81.5,-0.013
-0.24,-84.8,-0.017
-0.29,-88.4,-0.021
-0.36,-92.5,-0.025
-0.44,-96.9,-0.031
-0.53,-101.3,-0.037
-0.61,-105.2,-0.043
-0.68,-108.5,-0.048
-0.75,-111.8,-0.053
-0.81,-115.3,-0.057
-0.88,-119.3,-0.062
-0.95,-123.4,-0.067
-1.02,-127,-0.072
-1.09,-130.3,-0.076
-1.15,-133.6,-0.081
-1.22,-137,-0.086
-1.29,-140.6,-0.091
-1.36,-144,-0.096
-1.42,-147.2,-0.1
-1.47,-150.5,-0.104
-1.53,-153.8,-0.108
-1.61,-157.1,-0.113
-1.68,-160.3,-0.118
-1.75,-163.6,-0.123
-1.82,-167,-0.128
-1.88,-170.2,-0.133
-1.95,-173.3,-0.137
-2.01,-176.3,-0.141
-2.06,-179.2,-0.145
-2.12,-182.2,-0.149
-2.18,-185.2,-0.154
-2.24,-188.2,-0.157
-2.29,-191.1,-0.161
-2.35,-193.7,-0.166
-2.41,-196.1,-0.169
-2.46,-198.5,-0.173
-2.5,-201,-0.176
-2.57,-203.7,-0.181
-2.63,-206.4,-0.185
-2.69,-209,-0.19
-2.75,-211.2,-0.194
-2.8,-213.3,-0.197
-2.85,-215.5,-0.201
-2.9,-217.7,-0.204
-2.95,-219.7,-0.208
-3,-222,-0.211
-3.05,-224.2,-0.215
-3.11,-226.1,-0.219
-3.15,-227.7,-0.222
-3.2,-229.2,-0.225
-3.24,-230.9,-0.228
-3.29,-232.7,-0.232
-3.32,-234.3,-0.234
-3.36,-235.8,-0.237
-3.41,-237.1,-0.24
-3.45,-237.8,-0.243
-3.48,-239,-0.245
-3.53,-240.5,-0.249
-3.58,-241.9,-0.252
-3.62,-243.3,-0.255
-3.66,-244.5,-0.258
-3.69,-245.5,-0.26
-3.73,-246.4,-0.262
-3.76,-247.2,-0.265
-3.79,-248.1,-0.267
-3.83,-248.9,-0.269
-3.86,-249.7,-0.272
-3.89,-250.3,-0.274
-3.92,-250.9,-0.276
-3.93,-251.5,-0.277
-3.96,-252.1,-0.279
-4,-252.7,-0.282
-4.03,-253.3,-0.284
-4.06,-253.9,-0.286
-4.09,-254.5,-0.288
-4.12,-255,-0.29
-4.14,-255.3,-0.291
-4.16,-255.7,-0.293
-4.18,-256.1,-0.294
-4.2,-256.4,-0.296
-4.22,-256.7,-0.297
-4.23,-256.9,-0.298
-4.25,-257.1,-0.299
-4.27,-257.3,-0.3
-4.28,-257.3,-0.301
-4.28,-257.3,-0.302
-4.28,-257.6,-0.302
-4.3,-257.7,-0.303
-4.32,-257.6,-0.304
-4.33,-257.6,-0.305
-4.34,-257.2,-0.306
-4.35,-256.8,-0.306
-4.35,-256.4,-0.306
-4.35,-256.3,-0.306
-4.36,-256.5,-0.307
-4.36,-256.3,-0.307
-4.36,-256,-0.307
-4.36,-255.8,-0.307
-4.36,-255.5,-0.307
-4.36,-254.9,-0.307
-4.36,-253.3,-0.307
-4.37,-251.3,-0.307
-4.35,-249,-0.306
-4.35,-245.8,-0.306
-4.35,-242,-0.307
-4.36,-238,-0.307
-4.35,-233.4,-0.306
-4.31,-229.7,-0.303
-4.28,-228.6,-0.301
-4.28,-228.8,-0.301
-4.27,-228.6,-0.301
-4.26,-227.4,-0.3
-4.24,-225.5,-0.298
-4.21,-223.9,-0.297
-4.2,-222.4,-0.296
-4.18,-221,-0.294
-4.16,-219.8,-0.293
-4.14,-218.2,-0.292
-4.11,-216.6,-0.29
-4.07,-214.6,-0.287
-4.05,-212.6,-0.285
-4.04,-210.9,-0.284
-4.01,-209,-0.283
-3.99,-207,-0.281
-3.97,-205,-0.279
-3.93,-203,-0.277
-3.91,-201,-0.275
-3.87,-198.8,-0.273
-3.84,-196.5,-0.27
-3.81,-194.2,-0.268
-3.77,-191.7,-0.265
-3.73,-189.2,-0.263
-3.7,-186.6,-0.26
-3.66,-183.8,-0.258
-3.61,-180.6,-0.254
-3.56,-177.5,-0.251
-3.51,-174.5,-0.247
-3.48,-171.7,-0.245
-3.44,-168.9,-0.242
-3.41,-165.9,-0.24
-3.37,-163,-0.237
-3.32,-159.9,-0.234
-3.27,-156.7,-0.23
-3.22,-153.4,-0.227
-3.17,-150.1,-0.223
-3.12,-146.9,-0.22
-3.07,-143.7,-0.216
-3.02,-140.4,-0.213
-2.97,-137.2,-0.209
-2.93,-133.9,-0.206
-2.87,-130.3,-0.202
-2.82,-126.7,-0.199
-2.75,-123.1,-0.194
-2.69,-119.4,-0.19
-2.65,-115.9,-0.186
-2.6,-112.4,-0.183
-2.54,-108.9,-0.179
-2.49,-105.2,-0.175
-2.43,-101.4,-0.171
-2.37,-97.8,-0.167
-2.31,-94.1,-0.163
-2.25,-90.2,-0.158
-2.19,-86.2,-0.154
-2.12,-82.1,-0.15
-2.06,-78.2,-0.145
-2.01,-74.4,-0.141
-1.94,-70.5,-0.137
-1.88,-66.5,-0.132
-1.81,-62.6,-0.128
-1.73,-58.5,-0.122
-1.67,-54.3,-0.118
-1.62,-50.1,-0.114
-1.56,-46,-0.11
-1.49,-42,-0.105
-1.43,-38,-0.101
-1.36,-33.9,-0.096
-1.3,-29.7,-0.091
-1.23,-25.5,-0.086
-1.16,-21.3,-0.082
-1.09,-17.2,-0.077
-1.02,-13,-0.072
-0.96,-8.9,-0.068
-0.9,-4.9,-0.063
-0.85,-1.9,-0.06
-0.82,-1.2,-0.058
-0.8,-0.8,-0.056
-0.78,-0.1,-0.055
-0.77,1.5,-0.054
-0.73,5.5,-0.051
-0.64,11.3,-0.045
-0.55,17.5,-0.038
-0.42,25.4,-0.029
-0.25,35.4,-0.017
-0.07,44.9,-0.005
0.05,50,0.004
0.1,51.2,0.007
0.12,52.4,0.009
0.18,55.8,0.012
0.26,60.6,0.018
0.34,65.2,0.024
0.42,69,0.03
0.5,72.2,0.035
0.57,75.4,0.04
0.64,78.7,0.045
0.7,82.2,0.049
0.77,85.7,0.054
0.84,89.4,0.059
0.91,92.7,0.064
0.98,95.7,0.069
1.05,98.9,0.074
1.12,102.3,0.079
1.19,105.9,0.084
1.27,109.4,0.089
1.34,112.6,0.094
1.41,115.6,0.099
1.47,118.5,0.104
1.54,121.6,0.108
1.6,124.7,0.113
1.68,128,0.118
1.76,131.3,0.124
1.82,134.5,0.129
1.88,137.6,0.133
1.95,140.9,0.137
2.01,143.6,0.142
2.07,146.4,0.146
2.14,149.3,0.151
2.21,152.4,0.156
2.28,155.7,0.16
2.34,158.5,0.165
2.41,161.2,0.169
2.47,163.7,0.174
2.53,166.3,0.178
2.59,169.2,0.182
2.65,172.4,0.187
2.72,175.3,0.191
2.79,177.9,0.197
2.85,180.1,0.201
2.9,182.2,0.204
2.95,184.7,0.207
3,187.1,0.211
3.06,189.7,0.215
3.12,192.1,0.22
3.17,194.1,0.224
3.23,196.2,0.227
3.29,198.5,0.231
3.34,200.9,0.235
3.4,203.1,0.24
3.45,204.9,0.243
3.5,206.6,0.247
3.55,208.3,0.25
3.6,210.1,0.254
3.66,212,0.258
3.72,213.6,0.262
3.77,215.3,0.265
3.81,216.6,0.268
3.85,217.9,0.271
3.89,219.3,0.274
3.93,220.7,0.277
3.98,221.9,0.28
4.02,223,0.283
4.06,223.9,0.286
4.1,225.1,0.288
4.14,226.4,0.291
4.18,227.6,0.294
4.22,228.6,0.297
4.25,229,0.299
4.28,230.1,0.301
4.31,231.3,0.304
4.36,232.4,0.307
4.4,233.4,0.31
4.43,233.9,0.312
4.45,234.2,0.313
4.47,234.6,0.315
4.49,235.2,0.316
4.52,236.3,0.318
4.55,237,0.321
4.58,237.3,0.322
4.6,237.6,0.324
4.62,237.7,0.325
4.63,237.7,0.326
4.65,238.4,0.328
4.68,239.2,0.33
4.71,239.7,0.331
4.72,239.8,0.333
4.74,239.4,0.334
4.76,239,0.335
4.76,239,0.335
4.77,239.8,0.336
4.78,240.4,0.337
4.8,240.6,0.338
4.81,240.5,0.338
4.81,240.2,0.339
4.82,239.8,0.339
4.82,239.4,0.339
4.83,239.5,0.34
4.83,240,0.34
4.84,239.9,0.341
4.84,239.5,0.341
4.84,239,0.341
4.84,238.7,0.341
4.84,238,0.341
4.85,237.1,0.341
4.86,235.9,0.342
4.85,234.4,0.342
4.85,232,0.341
4.84,228.8,0.341
4.84,224.7,0.341
4.81,220.5,0.339
4.8,217.2,0.338
4.78,215,0.336
4.77,213.8,0.336
4.76,213,0.335
4.75,211.7,0.334
4.73,209.6,0.333
4.7,207.6,0.331
4.68,205.9,0.329
4.67,205.2,0.329
4.65,204,0.327
4.64,202.3,0.327
4.62,200,0.325
4.59,198.4,0.323
4.56,196.9,0.321
4.53,195,0.319
4.5,192.9,0.317
4.47,190.9,0.315
4.44,188.7,0.313
4.41,186.6,0.311
4.38,184.7,0.309
4.35,182.8,0.307
4.32,180.7,0.304
4.29,178.4,0.302
4.25,175.8,0.3
4.21,172.6,0.296
4.16,169.9,0.293
4.13,167.7,0.291
4.1,165.5,0.289
4.06,162.9,0.286
4.01,160,0.282
3.96,157,0.279
3.91,154.2,0.276
3.87,151.8,0.273
3.83,149.2,0.27
3.78,146.1,0.266
3.73,142.9,0.263
3.69,139.9,0.26
3.64,136.8,0.256
3.59,133.8,0.253
3.54,130.9,0.249
3.49,128,0.246
3.44,124.7,0.242
3.38,121.3,0.238
3.34,118.3,0.235
3.29,115.3,0.232
3.23,112.1,0.228
3.17,108.9,0.223
3.11,105.5,0.219
3.05,102.2,0.215
2.99,98.7,0.211
2.94,95.5,0.207
2.88,92.2,0.203
2.82,88.8,0.198
2.76,85.8,0.194
2.71,82.7,0.191
2.65,79.4,0.187
2.59,75.9,0.183
2.53,72.4,0.178
2.46,68.8,0.173
2.4,65.4,0.169
2.35,62.1,0.165
2.29,58.9,0.161
2.22,55.5,0.156
2.15,51.9,0.151
2.08,48.3,0.146
2.01,44.8,0.142
1.95,41.4,0.137
1.88,38.1,0.133
1.82,34.6,0.128
1.74,30.8,0.123
1.67,27.3,0.118
1.61,24,0.113
1.54,20.9,0.109
1.48,17.8,0.104
1.42,14.4,0.1
1.35,11.2,0.095
1.31,8.4,0.092
1.25,4.9,0.088
1.19,2.1,0.084
1.15,0.9,0.081
1.12,0.4,0.079
1.11,-0.3,0.078
1.09,-1.7,0.076
1.04,-5.3,0.073
0.98,-9.6,0.069
0.86,-17.1,0.061
0.71,-25.5,0.05
0.54,-35.4,0.038
0.38,-44.4,0.027
0.28,-49.4,0.02
0.23,-50.9,0.016
0.2,-52.5,0.014
0.15,-56,0.01
0.09,-60.8,0.006
0,-66,0
-0.09,-70.6,-0.006
-0.17,-74.4,-0.012
-0.24,-77.6,-0.017
-0.3,-80.9,-0.021
-0.37,-84.8,-0.026
-0.45,-89,-0.031
-0.52,-93.1,-0.037
-0.6,-96.9,-0.042
-0.67,-100.3,-0.047
-0.73,-103.7,-0.052
-0.8,-107.2,-0.056
-0.87,-111,-0.061
-0.94,-114.7,-0.066
-1.01,-118.3,-0.071
-1.07,-121.6,-0.076
-1.13,-124.9,-0.08
-1.2,-128.1,-0.085
-1.27,-131.3,-0.09
-1.34,-134.6,-0.095
-1.41,-137.9,-0.1
-1.48,-141,-0.104
-1.54,-144.2,-0.109
-1.61,-147.3,-0.113
-1.67,-150.5,-0.118
-1.74,-153.7,-0.123
-1.81,-156.7,-0.127
-1.87,-159.7,-0.132
-1.94,-162.9,-0.136
-2,-166,-0.141
-2.06,-168.9,-0.145
-2.12,-171.7,-0.149
-2.17,-174.6,-0.153
-2.22,-177.4,-0.156
-2.29,-180.3,-0.161
-2.35,-183.2,-0.166
-2.41,-185.6,-0.17
-2.46,-187.8,-0.173
-2.52,-190.3,-0.177
-2.57,-193,-0.181
-2.64,-195.7,-0.186
-2.69,-198.4,-0.19
-2.75,-200.8,-0.194
-2.8,-203.1,-0.197
-2.85,-205.4,-0.201
-2.91,-207.8,-0.205
-2.96,-209.9,-0.208
-3.01,-212,-0.212
-3.06,-214.1,-0.215
-3.09,-216,-0.218
-3.14,-217.8,-0.221
-3.19,-219.5,-0.225
-3.25,-221.3,-0.229
-3.3,-223.1,-0.232
-3.35,-225.1,-0.236
-3.39,-226.9,-0.239
-3.44,-228.4,-0.242
-3.48,-229.6,-0.245
-3.51,-230.8,-0.247
-3.55,-232.4,-0.25
-3.6,-234,-0.253
-3.64,-235.3,-0.256
-3.68,-236.4,-0.259
-3.71,-237.1,-0.261
-3.73,-237.7,-0.263
-3.75,-238.7,-0.264
-3.77,-240,-0.266
-3.81,-241.2,-0.269
-3.86,-242.3,-0.272
-3.9,-243.2,-0.274
-3.93,-244.1,-0.277
-3.96,-244.8,-0.279
-3.99,-245.4,-0.281
-4.02,-246,-0.283
-4.04,-246.6,-0.285
-4.07,-247.3,-0.287
-4.09,-248,-0.288
-4.12,-248.5,-0.29
-4.14,-249,-0.292
-4.16,-249.5,-0.293
-4.18,-249.9,-0.295
-4.2,-250.3,-0.296
-4.21,-250.6,-0.296
-4.22,-250.8,-0.297
-4.25,-251.1,-0.299
-4.27,-251.4,-0.301
-4.28,-251.4,-0.302
-4.3,-251.5,-0.303
-4.31,-251.7,-0.304
-4.32,-252,-0.304
-4.33,-252,-0.305
-4.34,-252,-0.306
-4.35,-252.3,-0.306
-4.36,-252.1,-0.307
-4.36,-251.7,-0.307
-4.36,-251.3,-0.307
-4.36,-251,-0.307
-4.37,-250.6,-0.308
-4.36,-250.4,-0.307
-4.35,-250.4,-0.306
-4.36,-250.2,-0.307
-4.37,-249.5,-0.307
-4.37,-247.7,-0.308
-4.38,-245.3,-0.308
-4.38,-242.7,-0.308
-4.38,-239.5,-0.308
-4.37,-236,-0.308
-4.38,-232.4,-0.308
-4.37,-228.3,-0.308
-4.32,-224.2,-0.304
-4.29,-222.3,-0.302
-4.28,-222.1,-0.302
-4.28,-222.4,-0.302
-4.28,-222.2,-0.302
-4.27,-220.2,-0.3
-4.23,-217.7,-0.298
-4.2,-215.9,-0.296
-4.19,-214.6,-0.295
-4.18,-213.1,-0.294
-4.16,-211.4,-0.293
-4.14,-209.8,-0.292
-4.12,-208.2,-0.29
-4.1,-206.2,-0.288
-4.07,-204.1,-0.287
-4.04,-202,-0.284
-4.01,-200,-0.282
-3.98,-198.1,-0.28
-3.96,-196.3,-0.279
-3.93,-194.3,-0.277
-3.9,-192.2,-0.274
-3.87,-190,-0.272
-3.83,-187.7,-0.27
-3.78,-185.1,-0.266
-3.74,-182.2,-0.263
-3.7,-179,-0.261
-3.66,-175.9,-0.258
-3.63,-173.2,-0.255
-3.59,-170.8,-0.253
-3.55,-168,-0.25
-3.51,-164.9,-0.247
-3.47,-161.9,-0.244
-3.42,-159,-0.241
-3.38,-156.2,-0.238
-3.34,-153.4,-0.235
-3.29,-150.1,-0.231
-3.23,-146.7,-0.228
-3.18,-143.6,-0.224
-3.13,-140.7,-0.221
-3.08,-138,-0.217
-3.02,-134.9,-0.213
-2.98,-131.6,-0.21
-2.94,-128.4,-0.207
-2.9,-125.2,-0.204
-2.85,-121.6,-0.201
-2.79,-117.9,-0.196
-2.73,-114.4,-0.192
-2.67,-111,-0.188
-2.62,-107.5,-0.184
-2.56,-103.9,-0.18
-2.5,-100.3,-0.176
-2.44,-96.9,-0.172
-2.38,-93.4,-0.168
-2.32,-89.8,-0.164
-2.26,-86.1,-0.159
-2.21,-82.3,-0.155
-2.13,-78.4,-0.15
-2.07,-74.5,-0.145
-2.01,-70.6,-0.142
-1.95,-66.8,-0.138
-1.9,-63.2,-0.133
-1.84,-59.5,-0.129
-1.77,-55.5,-0.125
-1.7,-51.4,-0.12
-1.64,-47.4,-0.115
-1.57,-43.6,-0.111
-1.51,-39.7,-0.106
-1.44,-35.7,-0.102
-1.38,-31.5,-0.097
-1.31,-27.2,-0.092
-1.24,-23.1,-0.087
-1.17,-19.2,-0.083
-1.1,-15.4,-0.078
-1.03,-11.4,-0.072
-0.97,-7.3,-0.068
-0.92,-3.6,-0.065
-0.88,-1.5,-0.062
-0.86,-1,-0.061
-0.85,-0.6,-0.06
-0.83,0.2,-0.058
-0.8,2.5,-0.056
-0.73,7.3,-0.052
-0.64,13.3,-0.045
-0.53,19.8,-0.037
-0.38,28.3,-0.027
-0.21,38.2,-0.015
-0.05,45.9,-0.004
0.03,48.8,0.002
0.06,49.5,0.004
0.11,51.6,0.008
0.19,55.8,0.013
0.28,61.2,0.02
0.37,66.1,0.026
0.46,70.5,0.032
0.54,74.3,0.038
0.62,78.3,0.044
0.71,82,0.05
0.79,85.8,0.055
0.87,89.7,0.061
0.96,93.9,0.068
1.05,98.1,0.074
1.14,102,0.08
1.22,105.6,0.086
1.31,109.2,0.092
1.39,112.9,0.098
1.48,116.6,0.104
1.57,120.4,0.111
1.65,124,0.116
1.73,127.8,0.122
1.81,131.5,0.127
1.89,135.3,0.133
1.98,139.1,0.139
2.06,142.8,0.145
2.13,146.2,0.15
2.21,149.8,0.155
2.29,153.3,0.161
2.37,157.1,0.167
2.45,160.7,0.173
2.54,163.9,0.179
2.61,167,0.184
2.68,170.1,0.189
2.76,173.6,0.194
2.85,177.2,0.201
2.94,180.5,0.207
3.01,183.4,0.212
3.08,186.2,0.217
3.14,189,0.221
3.21,192.1,0.226
3.29,195.4,0.232
3.37,198.3,0.237
3.45,201,0.243
3.51,203.1,0.247
3.58,205.6,0.252
3.65,208.1,0.257
3.72,210.8,0.262
3.79,213.4,0.267
3.86,215.7,0.272
3.93,217.6,0.277
3.99,219.6,0.281
4.07,221.8,0.287
4.14,224,0.292
4.2,225.7,0.296
4.25,227.2,0.299
4.31,229,0.303
4.37,230.7,0.308
4.43,232.2,0.312
4.49,233.4,0.316
4.54,234.5,0.32
4.59,235.9,0.323
4.64,237.5,0.327
4.69,238.9,0.331
4.75,240.1,0.335
4.8,240.9,0.338
4.84,241.8,0.341
4.89,243,0.345
4.95,244,0.348
5.01,244.9,0.353
5.05,245.5,0.356
5.08,245.7,0.358
5.11,245.8,0.36
5.15,246.6,0.362
5.19,247.9,0.365
5.24,248.6,0.369
5.28,248.6,0.372
5.3,248.7,0.374
5.34,249.3,0.376
5.38,250.4,0.379
5.41,250.7,0.381
5.45,250.6,0.384
5.47,250.5,0.385
5.5,251.1,0.387
5.53,251.7,0.389
5.56,252.1,0.392
5.59,252.1,0.394
5.61,252.2,0.395
5.63,252.4,0.396
5.65,252.7,0.398
5.67,252.8,0.399
5.68,252.5,0.4
5.7,252.1,0.401
5.71,251.9,0.402
5.72,252.4,0.403
5.74,252.8,0.404
5.76,253,0.406
5.77,252.8,0.406
5.78,252,0.407
5.78,251.5,0.407
5.78,251.1,0.407
5.79,250.9,0.408
5.8,251.3,0.409
5.81,251.8,0.409
5.81,251.6,0.409
5.81,251,0.409
5.82,249.7,0.41
5.81,247.2,0.409
5.81,244.7,0.409
5.82,241.9,0.41
5.81,238.8,0.409
5.79,235.9,0.408
5.78,233.4,0.407
5.76,231.5,0.406
5.75,230.4,0.405
5.74,229.4,0.404
5.72,227.9,0.403
5.7,226.2,0.402
5.69,224.7,0.401
5.68,223.4,0.4
5.65,222,0.398
5.62,220.7,0.396
5.59,219.3,0.394
5.56,217.7,0.392
5.54,215.9,0.39
5.51,214,0.388
5.48,212.5,0.386
5.46,210.8,0.384
5.43,209,0.382
5.39,207.1,0.379
5.35,205.1,0.377
5.32,203.2,0.374
5.28,201.3,0.372
5.24,199.1,0.369
5.21,196.9,0.367
5.18,194.6,0.365
5.14,192,0.362
5.09,189.8,0.359
5.05,187.3,0.355
5,184.7,0.352
4.95,182,0.349
4.9,179.4,0.345
4.86,176.6,0.342
4.81,173.9,0.339
4.76,170.9,0.335
4.7,167.9,0.331
4.65,164.7,0.327
4.59,161.5,0.323
4.54,158.7,0.32
4.48,155.7,0.316
4.43,152.6,0.312
4.38,149.4,0.308
4.33,145.9,0.305
4.26,142.6,0.3
4.2,139.3,0.295
4.13,136,0.291
4.06,132.4,0.286
3.99,128.9,0.281
3.93,125.5,0.277
3.87,122.3,0.272
3.8,118.7,0.268
3.73,114.9,0.263
3.66,111.2,0.258
3.59,107.4,0.253
3.52,104.1,0.248
3.45,100.8,0.243
3.38,97.4,0.238
3.31,93.6,0.233
