Test unit;C_1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.0355060000000000;-48.8131;-2.84048
-0.0354935000000000;-48.8441;-2.83948
-0.0354810000000000;-48.875;-2.83848
-0.0354685000000000;-48.9059;-2.83748
-0.0354560000000000;-48.9369;-2.83648
-0.0354435000000000;-48.9678;-2.83548
-0.0354310000000000;-48.9987;-2.83448
-0.0354185000000000;-49.0296;-2.83348
-0.0354060000000000;-49.0606;-2.83248
-0.0353935000000000;-49.0915;-2.83148
-0.0353810000000000;-49.1224;-2.83048
-0.0353685000000000;-49.1534;-2.82948
-0.0353560000000000;-49.1843;-2.82848
-0.0353435000000000;-49.2152;-2.82748
-0.0353310000000000;-49.2461;-2.82648
-0.0353185000000000;-49.2771;-2.82548
-0.0353060000000000;-49.308;-2.82448
-0.0352935000000000;-49.3389;-2.82348
-0.0352810000000000;-49.3699;-2.82248
-0.0352685000000000;-49.3993;-2.82148
-0.0352560000000000;-49.4148;-2.82048
-0.0352435000000000;-49.4303;-2.81948
-0.0352310000000000;-49.4457;-2.81848
-0.0352185000000000;-49.4612;-2.81748
-0.0352060000000000;-49.4767;-2.81648
-0.0351935000000000;-49.4922;-2.81548
-0.0351810000000000;-49.5077;-2.81448
-0.0351685000000000;-49.5232;-2.81348
-0.0351560000000000;-49.5386;-2.81248
-0.0351435000000000;-49.5541;-2.81148
-0.0351310000000000;-49.5696;-2.81048
-0.0351185000000000;-49.5851;-2.80948
-0.0351060000000000;-49.6006;-2.80848
-0.0350935000000000;-49.616;-2.80748
-0.0350810000000000;-49.6315;-2.80648
-0.0350685000000000;-49.647;-2.80548
-0.0350560000000000;-49.6625;-2.80448
-0.0350435000000000;-49.678;-2.80348
-0.0350310000000000;-49.6934;-2.80248
-0.0350185000000000;-49.7089;-2.80148
-0.0350060000000000;-49.7244;-2.80048
-0.0349935000000000;-49.7399;-2.79948
-0.0349810000000000;-49.7554;-2.79848
-0.0349685000000000;-49.7708;-2.79748
-0.0349560000000000;-49.7863;-2.79648
-0.0349435000000000;-49.8018;-2.79548
-0.0349310000000000;-49.8173;-2.79448
-0.0349185000000000;-49.8328;-2.79348
-0.0349060000000000;-49.8482;-2.79248
-0.0348935000000000;-49.8637;-2.79148
-0.0348810000000000;-49.8792;-2.79048
-0.0348685000000000;-49.8947;-2.78948
-0.0348560000000000;-49.9102;-2.78848
-0.0348435000000000;-49.9117;-2.78748
-0.0348310000000000;-49.9118;-2.78648
-0.0348185000000000;-49.9118;-2.78548
-0.0348060000000000;-49.9118;-2.78448
-0.0347935000000000;-49.9118;-2.78348
-0.0347810000000000;-49.9119;-2.78248
-0.0347685000000000;-49.9119;-2.78148
-0.0347560000000000;-49.9119;-2.78048
-0.0347435000000000;-49.912;-2.77948
-0.0347310000000000;-49.912;-2.77848
-0.0347185000000000;-49.912;-2.77748
-0.0347060000000000;-49.9121;-2.77648
-0.0346935000000000;-49.9121;-2.77548
-0.0346810000000000;-49.9121;-2.77448
-0.0346685000000000;-49.9122;-2.77348
-0.0346560000000000;-49.9122;-2.77248
-0.0346435000000000;-49.9122;-2.77148
-0.0346310000000000;-49.9123;-2.77048
-0.0346185000000000;-49.9123;-2.76948
-0.0346060000000000;-49.9123;-2.76848
-0.0345935000000000;-49.9124;-2.76748
-0.0345810000000000;-49.9124;-2.76648
-0.0345685000000000;-49.9124;-2.76548
-0.0345560000000000;-49.9125;-2.76448
-0.0345435000000000;-49.9125;-2.76348
-0.0345310000000000;-49.9125;-2.76248
-0.0345185000000000;-49.9126;-2.76148
-0.0345060000000000;-49.9126;-2.76048
-0.0344935000000000;-49.9126;-2.75948
-0.0344810000000000;-49.9127;-2.75848
-0.0344685000000000;-49.9127;-2.75748
-0.0344560000000000;-49.9127;-2.75648
-0.0344435000000000;-49.9127;-2.75548
-0.0344310000000000;-49.9128;-2.75448
-0.0344185000000000;-49.9128;-2.75348
-0.0344060000000000;-49.9128;-2.75248
-0.0343935000000000;-49.9129;-2.75148
-0.0343810000000000;-49.9129;-2.75048
-0.0343685000000000;-49.9129;-2.74948
-0.0343560000000000;-49.913;-2.74848
-0.0343435000000000;-49.913;-2.74748
-0.0343310000000000;-49.913;-2.74648
-0.0343185000000000;-49.9131;-2.74548
-0.0343060000000000;-49.9131;-2.74448
-0.0342935000000000;-49.9131;-2.74348
-0.0342810000000000;-49.9132;-2.74248
-0.0342685000000000;-49.9132;-2.74148
-0.0342560000000000;-49.9132;-2.74048
-0.0342435000000000;-49.9133;-2.73948
-0.0342310000000000;-49.9133;-2.73848
-0.0342185000000000;-49.9133;-2.73748
-0.0342060000000000;-49.9134;-2.73648
-0.0341935000000000;-49.9134;-2.73548
-0.0341810000000000;-49.9134;-2.73448
-0.0341685000000000;-49.9135;-2.73348
-0.0341560000000000;-49.9135;-2.73248
-0.0341435000000000;-49.9135;-2.73148
-0.0341310000000000;-49.9135;-2.73048
-0.0341185000000000;-49.9136;-2.72948
-0.0341060000000000;-49.9136;-2.72848
-0.0340935000000000;-49.9136;-2.72748
-0.0340810000000000;-49.9137;-2.72648
-0.0340685000000000;-49.9137;-2.72548
-0.0340560000000000;-49.9137;-2.72448
-0.0340435000000000;-49.9138;-2.72348
-0.0340310000000000;-49.9138;-2.72248
-0.0340185000000000;-49.9138;-2.72148
-0.0340060000000000;-49.9139;-2.72048
-0.0339935000000000;-49.9139;-2.71948
-0.0339810000000000;-49.9139;-2.71848
-0.0339685000000000;-49.914;-2.71748
-0.0339560000000000;-49.914;-2.71648
-0.0339435000000000;-49.914;-2.71548
-0.0339310000000000;-49.9141;-2.71448
-0.0339185000000000;-49.9141;-2.71348
-0.0339060000000000;-49.9141;-2.71248
-0.0338935000000000;-49.9142;-2.71148
-0.0338810000000000;-49.9142;-2.71048
-0.0338685000000000;-49.9142;-2.70948
-0.0338560000000000;-49.9143;-2.70848
-0.0338435000000000;-49.9143;-2.70748
-0.0338310000000000;-49.9143;-2.70648
-0.0338185000000000;-49.9143;-2.70548
-0.0338060000000000;-49.9144;-2.70448
-0.0337935000000000;-49.9144;-2.70348
-0.0337810000000000;-49.9144;-2.70248
-0.0337685000000000;-49.9145;-2.70148
-0.0337560000000000;-49.9145;-2.70048
-0.0337435000000000;-49.9145;-2.69948
-0.0337310000000000;-49.9146;-2.69848
-0.0337185000000000;-49.9146;-2.69748
-0.0337060000000000;-49.9146;-2.69648
-0.0336935000000000;-49.9147;-2.69548
-0.0336810000000000;-49.9147;-2.69448
-0.0336685000000000;-49.9147;-2.69348
-0.0336560000000000;-49.9148;-2.69248
-0.0336435000000000;-49.9148;-2.69148
-0.0336310000000000;-49.9148;-2.69048
-0.0336185000000000;-49.9149;-2.68948
-0.0336060000000000;-49.9149;-2.68848
-0.0335935000000000;-49.9149;-2.68748
-0.0335810000000000;-49.915;-2.68648
-0.0335685000000000;-49.915;-2.68548
-0.0335560000000000;-49.915;-2.68448
-0.0335435000000000;-49.9151;-2.68348
-0.0335310000000000;-49.9151;-2.68248
-0.0335185000000000;-49.9151;-2.68148
-0.0335060000000000;-49.9152;-2.68048
-0.0334935000000000;-49.9152;-2.67948
-0.0334810000000000;-49.9152;-2.67848
-0.0334685000000000;-49.9152;-2.67748
-0.0334560000000000;-49.9153;-2.67648
-0.0334435000000000;-49.9153;-2.67548
-0.0334310000000000;-49.9153;-2.67448
-0.0334185000000000;-49.9154;-2.67348
-0.0334060000000000;-49.9154;-2.67248
-0.0333935000000000;-49.9154;-2.67148
-0.0333810000000000;-49.9155;-2.67048
-0.0333685000000000;-49.9155;-2.66948
-0.0333560000000000;-49.9155;-2.66848
-0.0333435000000000;-49.9156;-2.66748
-0.0333310000000000;-49.9156;-2.66648
-0.0333185000000000;-49.9156;-2.66548
-0.0333060000000000;-49.9157;-2.66448
-0.0332935000000000;-49.9157;-2.66348
-0.0332810000000000;-49.9157;-2.66248
-0.0332685000000000;-49.9158;-2.66148
-0.0332560000000000;-49.9158;-2.66048
-0.0332435000000000;-49.9158;-2.65948
-0.0332310000000000;-49.9159;-2.65848
-0.0332185000000000;-49.9159;-2.65748
-0.0332060000000000;-49.9159;-2.65648
-0.0331935000000000;-49.916;-2.65548
-0.0331810000000000;-49.916;-2.65448
-0.0331685000000000;-49.916;-2.65348
-0.0331560000000000;-49.916;-2.65248
-0.0331435000000000;-49.9161;-2.65148
-0.0331310000000000;-49.9161;-2.65048
-0.0331185000000000;-49.9161;-2.64948
-0.0331060000000000;-49.9162;-2.64848
-0.0330935000000000;-49.9162;-2.64748
-0.0330810000000000;-49.9162;-2.64648
-0.0330685000000000;-49.9163;-2.64548
-0.0330560000000000;-49.9163;-2.64448
-0.0330435000000000;-49.9163;-2.64348
-0.0330310000000000;-49.9164;-2.64248
-0.0330185000000000;-49.9164;-2.64148
-0.0330060000000000;-49.9164;-2.64048
-0.0329935000000000;-49.9165;-2.63948
-0.0329810000000000;-49.9165;-2.63848
-0.0329685000000000;-49.9165;-2.63748
-0.0329560000000000;-49.9166;-2.63648
-0.0329435000000000;-49.9166;-2.63548
-0.0329310000000000;-49.9166;-2.63448
-0.0329185000000000;-49.9167;-2.63348
-0.0329060000000000;-49.9167;-2.63248
-0.0328935000000000;-49.9167;-2.63148
-0.0328810000000000;-49.9168;-2.63048
-0.0328685000000000;-49.9168;-2.62948
-0.0328560000000000;-49.9168;-2.62848
-0.0328435000000000;-49.9168;-2.62748
-0.0328310000000000;-49.9169;-2.62648
-0.0328185000000000;-49.9169;-2.62548
-0.0328060000000000;-49.9169;-2.62448
-0.0327935000000000;-49.917;-2.62348
-0.0327810000000000;-49.917;-2.62248
-0.0327685000000000;-49.917;-2.62148
-0.0327560000000000;-49.9171;-2.62048
-0.0327435000000000;-49.9171;-2.61948
-0.0327310000000000;-49.9171;-2.61848
-0.0327185000000000;-49.9172;-2.61748
-0.0327060000000000;-49.9172;-2.61648
-0.0326935000000000;-49.9172;-2.61548
-0.0326810000000000;-49.9173;-2.61448
-0.0326685000000000;-49.9173;-2.61348
-0.0326560000000000;-49.9173;-2.61248
-0.0326435000000000;-49.9174;-2.61148
-0.0326310000000000;-49.9174;-2.61048
-0.0326185000000000;-49.9174;-2.60948
-0.0326060000000000;-49.9175;-2.60848
-0.0325935000000000;-49.9175;-2.60748
-0.0325810000000000;-49.9175;-2.60648
-0.0325685000000000;-49.9176;-2.60548
-0.0325560000000000;-49.9176;-2.60448
-0.0325435000000000;-49.9176;-2.60348
-0.0325310000000000;-49.9177;-2.60248
-0.0325185000000000;-49.9177;-2.60148
-0.0325060000000000;-49.9177;-2.60048
-0.0324935000000000;-49.9177;-2.59948
-0.0324810000000000;-49.9178;-2.59848
-0.0324685000000000;-49.9178;-2.59748
-0.0324560000000000;-49.9178;-2.59648
-0.0324435000000000;-49.9179;-2.59548
-0.0324310000000000;-49.9179;-2.59448
-0.0324185000000000;-49.9179;-2.59348
-0.0324060000000000;-49.918;-2.59248
-0.0323935000000000;-49.918;-2.59148
-0.0323810000000000;-49.918;-2.59048
-0.0323685000000000;-49.9181;-2.58948
-0.0323560000000000;-49.9181;-2.58848
-0.0323435000000000;-49.9181;-2.58748
-0.0323310000000000;-49.9182;-2.58648
-0.0323185000000000;-49.9182;-2.58548
-0.0323060000000000;-49.9182;-2.58448
-0.0322935000000000;-49.9183;-2.58348
-0.0322810000000000;-49.9183;-2.58248
-0.0322685000000000;-49.9183;-2.58148
-0.0322560000000000;-49.9184;-2.58048
-0.0322435000000000;-49.9184;-2.57948
-0.0322310000000000;-49.9184;-2.57848
-0.0322185000000000;-49.9185;-2.57748
-0.0322060000000000;-49.9185;-2.57648
-0.0321935000000000;-49.9185;-2.57548
-0.0321810000000000;-49.9185;-2.57448
-0.0321685000000000;-49.9186;-2.57348
-0.0321560000000000;-49.9186;-2.57248
-0.0321435000000000;-49.9186;-2.57148
-0.0321310000000000;-49.9187;-2.57048
-0.0321185000000000;-49.9187;-2.56948
-0.0321060000000000;-49.9187;-2.56848
-0.0320935000000000;-49.9188;-2.56748
-0.0320810000000000;-49.9188;-2.56648
-0.0320685000000000;-49.9188;-2.56548
-0.0320560000000000;-49.9189;-2.56448
-0.0320435000000000;-49.9189;-2.56348
-0.0320310000000000;-49.9189;-2.56248
-0.0320185000000000;-49.919;-2.56148
-0.0320060000000000;-49.919;-2.56048
-0.0319935000000000;-49.919;-2.55948
-0.0319810000000000;-49.9191;-2.55848
-0.0319685000000000;-49.9191;-2.55748
-0.0319560000000000;-49.9191;-2.55648
-0.0319435000000000;-49.9192;-2.55548
-0.0319310000000000;-49.9192;-2.55448
-0.0319185000000000;-49.9192;-2.55348
-0.0319060000000000;-49.9193;-2.55248
-0.0318935000000000;-49.9193;-2.55148
-0.0318810000000000;-49.9193;-2.55048
-0.0318685000000000;-49.9193;-2.54948
-0.0318560000000000;-49.9194;-2.54848
-0.0318435000000000;-49.9194;-2.54748
-0.0318310000000000;-49.9194;-2.54648
-0.0318185000000000;-49.9195;-2.54548
-0.0318060000000000;-49.9195;-2.54448
-0.0317935000000000;-49.9195;-2.54348
-0.0317810000000000;-49.9196;-2.54248
-0.0317685000000000;-49.9196;-2.54148
-0.0317560000000000;-49.9196;-2.54048
-0.0317435000000000;-49.9197;-2.53948
-0.0317310000000000;-49.9197;-2.53848
-0.0317185000000000;-49.9197;-2.53748
-0.0317060000000000;-49.9198;-2.53648
-0.0316935000000000;-49.9198;-2.53548
-0.0316810000000000;-49.9198;-2.53448
-0.0316685000000000;-49.9199;-2.53348
-0.0316560000000000;-49.9199;-2.53248
-0.0316435000000000;-49.9199;-2.53148
-0.0316310000000000;-49.92;-2.53048
-0.0316185000000000;-49.92;-2.52948
-0.0316060000000000;-49.92;-2.52848
-0.0315935000000000;-49.9201;-2.52748
-0.0315810000000000;-49.9201;-2.52648
-0.0315685000000000;-49.9201;-2.52548
-0.0315560000000000;-49.9202;-2.52448
-0.0315435000000000;-49.9202;-2.52348
-0.0315310000000000;-49.9255;-2.52248
-0.0315185000000000;-49.941;-2.52148
-0.0315060000000000;-49.9565;-2.52048
-0.0314935000000000;-49.9719;-2.51948
-0.0314810000000000;-49.9874;-2.51848
-0.0314685000000000;-50.0029;-2.51748
-0.0314560000000000;-50.0184;-2.51648
-0.0314435000000000;-50.0339;-2.51548
-0.0314310000000000;-50.0493;-2.51448
-0.0314185000000000;-50.0648;-2.51348
-0.0314060000000000;-50.0803;-2.51248
-0.0313935000000000;-50.0958;-2.51148
-0.0313810000000000;-50.1113;-2.51048
-0.0313685000000000;-50.1267;-2.50948
-0.0313560000000000;-50.1422;-2.50848
-0.0313435000000000;-50.1577;-2.50748
-0.0313310000000000;-50.1732;-2.50648
-0.0313185000000000;-50.1887;-2.50548
-0.0313060000000000;-50.2041;-2.50448
-0.0312935000000000;-50.2196;-2.50348
-0.0312810000000000;-50.2351;-2.50248
-0.0312685000000000;-50.2506;-2.50148
-0.0312560000000000;-50.2661;-2.50048
-0.0312435000000000;-50.2815;-2.49948
-0.0312310000000000;-50.297;-2.49848
-0.0312185000000000;-50.3125;-2.49748
-0.0312060000000000;-50.328;-2.49648
-0.0311935000000000;-50.3435;-2.49548
-0.0311810000000000;-50.359;-2.49448
-0.0311685000000000;-50.3744;-2.49348
-0.0311560000000000;-50.3899;-2.49248
-0.0311435000000000;-50.4054;-2.49148
-0.0311310000000000;-50.4209;-2.49048
-0.0311185000000000;-50.4341;-2.48948
-0.0311060000000000;-50.4341;-2.48848
-0.0310935000000000;-50.4342;-2.48748
-0.0310810000000000;-50.4342;-2.48648
-0.0310685000000000;-50.4342;-2.48548
-0.0310560000000000;-50.4343;-2.48448
-0.0310435000000000;-50.4343;-2.48348
-0.0310310000000000;-50.4343;-2.48248
-0.0310185000000000;-50.4343;-2.48148
-0.0310060000000000;-50.4344;-2.48048
-0.0309935000000000;-50.4344;-2.47948
-0.0309810000000000;-50.4344;-2.47848
-0.0309685000000000;-50.4345;-2.47748
-0.0309560000000000;-50.4345;-2.47648
-0.0309435000000000;-50.4345;-2.47548
-0.0309310000000000;-50.4346;-2.47448
-0.0309185000000000;-50.4346;-2.47348
-0.0309060000000000;-50.4346;-2.47248
-0.0308935000000000;-50.4347;-2.47148
-0.0308810000000000;-50.4347;-2.47048
-0.0308685000000000;-50.4347;-2.46948
-0.0308560000000000;-50.4348;-2.46848
-0.0308435000000000;-50.4348;-2.46748
-0.0308310000000000;-50.4348;-2.46648
-0.0308185000000000;-50.4349;-2.46548
-0.0308060000000000;-50.4349;-2.46448
-0.0307935000000000;-50.4349;-2.46348
-0.0307810000000000;-50.435;-2.46248
-0.0307685000000000;-50.435;-2.46148
-0.0307560000000000;-50.435;-2.46048
-0.0307435000000000;-50.4351;-2.45948
-0.0307310000000000;-50.4351;-2.45848
-0.0307185000000000;-50.4351;-2.45748
-0.0307060000000000;-50.4352;-2.45648
-0.0306935000000000;-50.4352;-2.45548
-0.0306810000000000;-50.4352;-2.45448
-0.0306685000000000;-50.4352;-2.45348
-0.0306560000000000;-50.4353;-2.45248
-0.0306435000000000;-50.4353;-2.45148
-0.0306310000000000;-50.4353;-2.45048
-0.0306185000000000;-50.4354;-2.44948
-0.0306060000000000;-50.4354;-2.44848
-0.0305935000000000;-50.4354;-2.44748
-0.0305810000000000;-50.4355;-2.44648
-0.0305685000000000;-50.4355;-2.44548
-0.0305560000000000;-50.4355;-2.44448
-0.0305435000000000;-50.4356;-2.44348
-0.0305310000000000;-50.4356;-2.44248
-0.0305185000000000;-50.4356;-2.44148
-0.0305060000000000;-50.4357;-2.44048
-0.0304935000000000;-50.4357;-2.43948
-0.0304810000000000;-50.4357;-2.43848
-0.0304685000000000;-50.4358;-2.43748
-0.0304560000000000;-50.4358;-2.43648
-0.0304435000000000;-50.4358;-2.43548
-0.0304310000000000;-50.4359;-2.43448
-0.0304185000000000;-50.4359;-2.43348
-0.0304060000000000;-50.4359;-2.43248
-0.0303935000000000;-50.436;-2.43148
-0.0303810000000000;-50.436;-2.43048
-0.0303685000000000;-50.436;-2.42948
-0.0303560000000000;-50.436;-2.42848
-0.0303435000000000;-50.4361;-2.42748
-0.0303310000000000;-50.4361;-2.42648
-0.0303185000000000;-50.4361;-2.42548
-0.0303060000000000;-50.4362;-2.42448
-0.0302935000000000;-50.4362;-2.42348
-0.0302810000000000;-50.4362;-2.42248
-0.0302685000000000;-50.4363;-2.42148
-0.0302560000000000;-50.4363;-2.42048
-0.0302435000000000;-50.4363;-2.41948
-0.0302310000000000;-50.4364;-2.41848
-0.0302185000000000;-50.4364;-2.41748
-0.0302060000000000;-50.4364;-2.41648
-0.0301935000000000;-50.4365;-2.41548
-0.0301810000000000;-50.4365;-2.41448
-0.0301685000000000;-50.4365;-2.41348
-0.0301560000000000;-50.4366;-2.41248
-0.0301435000000000;-50.4366;-2.41148
-0.0301310000000000;-50.4366;-2.41048
-0.0301185000000000;-50.4367;-2.40948
-0.0301060000000000;-50.4367;-2.40848
-0.0300935000000000;-50.4367;-2.40748
-0.0300810000000000;-50.4368;-2.40648
-0.0300685000000000;-50.4368;-2.40548
-0.0300560000000000;-50.4368;-2.40448
-0.0300435000000000;-50.4368;-2.40348
-0.0300310000000000;-50.4369;-2.40248
-0.0300185000000000;-50.4369;-2.40148
-0.0300060000000000;-50.4369;-2.40048
-0.0299935000000000;-50.437;-2.39948
-0.0299810000000000;-50.437;-2.39848
-0.0299685000000000;-50.437;-2.39748
-0.0299560000000000;-50.4371;-2.39648
-0.0299435000000000;-50.4371;-2.39548
-0.0299310000000000;-50.4371;-2.39448
-0.0299185000000000;-50.4372;-2.39348
-0.0299060000000000;-50.4372;-2.39248
-0.0298935000000000;-50.4372;-2.39148
-0.0298810000000000;-50.4373;-2.39048
-0.0298685000000000;-50.4373;-2.38948
-0.0298560000000000;-50.4373;-2.38848
-0.0298435000000000;-50.4374;-2.38748
-0.0298310000000000;-50.4374;-2.38648
-0.0298185000000000;-50.4374;-2.38548
-0.0298060000000000;-50.4375;-2.38448
-0.0297935000000000;-50.4375;-2.38348
-0.0297810000000000;-50.4375;-2.38248
-0.0297685000000000;-50.4376;-2.38148
-0.0297560000000000;-50.4376;-2.38048
-0.0297435000000000;-50.4376;-2.37948
-0.0297310000000000;-50.4377;-2.37848
-0.0297185000000000;-50.4377;-2.37748
-0.0297060000000000;-50.4377;-2.37648
-0.0296935000000000;-50.4377;-2.37548
-0.0296810000000000;-50.4378;-2.37448
-0.0296685000000000;-50.4378;-2.37348
-0.0296560000000000;-50.4378;-2.37248
-0.0296435000000000;-50.4379;-2.37148
-0.0296310000000000;-50.4379;-2.37048
-0.0296185000000000;-50.4379;-2.36948
-0.0296060000000000;-50.438;-2.36848
-0.0295935000000000;-50.438;-2.36748
-0.0295810000000000;-50.438;-2.36648
-0.0295685000000000;-50.4381;-2.36548
-0.0295560000000000;-50.4381;-2.36448
-0.0295435000000000;-50.4381;-2.36348
-0.0295310000000000;-50.4382;-2.36248
-0.0295185000000000;-50.4382;-2.36148
-0.0295060000000000;-50.4382;-2.36048
-0.0294935000000000;-50.4383;-2.35948
-0.0294810000000000;-50.4383;-2.35848
-0.0294685000000000;-50.4383;-2.35748
-0.0294560000000000;-50.4384;-2.35648
-0.0294435000000000;-50.4384;-2.35548
-0.0294310000000000;-50.4384;-2.35448
-0.0294185000000000;-50.4385;-2.35348
-0.0294060000000000;-50.4385;-2.35248
-0.0293935000000000;-50.4385;-2.35148
-0.0293810000000000;-50.4385;-2.35048
-0.0293685000000000;-50.4386;-2.34948
-0.0293560000000000;-50.4386;-2.34848
-0.0293435000000000;-50.4386;-2.34748
-0.0293310000000000;-50.4387;-2.34648
-0.0293185000000000;-50.4387;-2.34548
-0.0293060000000000;-50.4387;-2.34448
-0.0292935000000000;-50.4388;-2.34348
-0.0292810000000000;-50.4388;-2.34248
-0.0292685000000000;-50.4388;-2.34148
-0.0292560000000000;-50.4389;-2.34048
-0.0292435000000000;-50.4389;-2.33948
-0.0292310000000000;-50.4389;-2.33848
-0.0292185000000000;-50.439;-2.33748
-0.0292060000000000;-50.439;-2.33648
-0.0291935000000000;-50.439;-2.33548
-0.0291810000000000;-50.4391;-2.33448
-0.0291685000000000;-50.4391;-2.33348
-0.0291560000000000;-50.4391;-2.33248
-0.0291435000000000;-50.4392;-2.33148
-0.0291310000000000;-50.4392;-2.33048
-0.0291185000000000;-50.4392;-2.32948
-0.0291060000000000;-50.4393;-2.32848
-0.0290935000000000;-50.4393;-2.32748
-0.0290810000000000;-50.4393;-2.32648
-0.0290685000000000;-50.4393;-2.32548
-0.0290560000000000;-50.4394;-2.32448
-0.0290435000000000;-50.4394;-2.32348
-0.0290310000000000;-50.4394;-2.32248
-0.0290185000000000;-50.4395;-2.32148
-0.0290060000000000;-50.4395;-2.32048
-0.0289935000000000;-50.4395;-2.31948
-0.0289810000000000;-50.4396;-2.31848
-0.0289685000000000;-50.4396;-2.31748
-0.0289560000000000;-50.4396;-2.31648
-0.0289435000000000;-50.4397;-2.31548
-0.0289310000000000;-50.4397;-2.31448
-0.0289185000000000;-50.4397;-2.31348
-0.0289060000000000;-50.4398;-2.31248
-0.0288935000000000;-50.4398;-2.31148
-0.0288810000000000;-50.4398;-2.31048
-0.0288685000000000;-50.4399;-2.30948
-0.0288560000000000;-50.4399;-2.30848
-0.0288435000000000;-50.4399;-2.30748
-0.0288310000000000;-50.44;-2.30648
-0.0288185000000000;-50.44;-2.30548
-0.0288060000000000;-50.44;-2.30448
-0.0287935000000000;-50.4401;-2.30348
-0.0287810000000000;-50.4401;-2.30248
-0.0287685000000000;-50.4401;-2.30148
-0.0287560000000000;-50.4402;-2.30048
-0.0287435000000000;-50.4402;-2.29948
-0.0287310000000000;-50.4402;-2.29848
-0.0287185000000000;-50.4402;-2.29748
